year,month,day,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,price,price 2,page
2008,8,4,13,29,22622,2,B24,11,2,1,57,1,2
2008,8,4,14,29,22622,2,B26,13,3,1,57,1,2
2008,8,4,15,29,22622,2,B27,2,3,1,57,1,2
2008,8,4,16,29,22622,2,B28,9,4,1,38,2,2
2008,8,4,17,29,22622,2,B24,11,2,1,57,1,2
2008,8,4,18,29,22622,2,B30,9,4,1,57,1,2
2008,8,4,19,29,22622,2,B34,2,6,1,48,2,2
2008,8,4,20,29,22622,4,P6,2,2,1,43,1,1
2008,8,4,21,29,22622,4,P16,7,6,1,33,2,1
2008,8,4,22,29,22622,4,P17,2,6,2,38,1,1
2008,8,4,23,29,22622,4,P19,2,1,1,48,1,2
2008,8,4,24,29,22622,4,P29,5,4,2,33,2,2
2008,8,4,25,29,22622,4,P20,7,1,1,23,2,2
2008,8,4,26,29,22622,4,P25,2,3,2,43,1,2
2008,8,4,27,29,22622,4,P31,2,5,2,33,2,2
2008,8,4,28,29,22622,4,P67,9,5,1,38,1,4
2008,8,4,1,9,22623,1,A12,2,4,1,38,2,1
2008,8,4,2,9,22623,1,A9,3,3,1,82,1,1
2008,8,4,3,9,22623,1,A10,3,4,1,38,2,1
2008,8,4,4,9,22623,1,A15,14,5,2,33,2,1
2008,8,4,5,9,22623,2,B2,3,1,2,57,1,1
2008,8,4,6,9,22623,3,C5,11,2,1,48,1,1
2008,8,4,1,29,22624,1,A1,8,1,1,28,2,1
2008,8,4,2,29,22624,1,A2,3,1,1,43,2,1
2008,8,4,3,29,22624,1,A11,3,4,1,62,1,1
2008,8,4,1,29,22625,3,C37,2,1,1,43,1,3
2008,8,4,1,29,22626,2,B4,10,2,1,52,1,1
2008,8,4,2,29,22626,2,B6,2,2,1,52,1,1
2008,8,4,3,29,22626,2,B9,1,3,1,48,2,1
2008,8,4,4,29,22626,2,B3,12,1,1,52,1,1
2008,8,4,1,29,22627,1,A3,3,1,1,72,1,1
2008,8,4,2,29,22627,1,A13,1,5,1,28,2,1
2008,8,4,3,29,22627,1,A17,2,6,1,62,1,1
2008,8,4,4,29,22627,2,B11,2,4,1,43,2,1
2008,8,4,5,29,22627,2,B10,2,4,1,67,1,1
2008,8,4,6,29,22627,2,B13,12,5,2,62,1,1
2008,8,4,7,29,22627,2,B15,9,5,1,38,2,1
2008,8,4,8,29,22627,2,B4,10,2,1,52,1,1
2008,8,4,9,29,22627,2,B8,4,3,2,52,1,1
2008,8,4,10,29,22627,3,C7,13,3,1,48,1,1
2008,8,4,11,29,22627,3,C12,14,4,1,43,1,1
2008,8,4,12,29,22627,3,C15,6,5,1,33,2,1
2008,8,4,13,29,22627,3,C1,4,1,2,28,2,1
2008,8,4,14,29,22627,3,C21,14,1,1,57,1,2
2008,8,4,15,29,22627,3,C54,14,6,1,57,1,3
2008,8,4,16,29,22627,3,C59,5,2,2,52,1,4
2008,8,4,17,29,22627,3,C57,5,1,2,33,2,4
2008,8,4,18,29,22627,3,C56,6,1,2,57,1,4
2008,8,4,19,29,22627,3,C49,4,5,2,26,2,3
2008,8,4,20,29,22627,3,C40,14,2,2,28,2,3
2008,8,4,21,29,22627,2,B31,9,5,1,57,1,2
2008,8,4,22,29,22627,2,B31,9,5,1,57,1,2
2008,8,4,23,29,22627,2,B23,7,2,1,38,2,2
2008,8,4,24,29,22627,2,B21,12,1,1,67,1,2
2008,8,4,25,29,22627,2,B25,6,3,1,38,2,2
2008,8,4,26,29,22627,2,B24,11,2,1,57,1,2
2008,8,4,27,29,22627,2,B27,2,3,1,57,1,2
2008,8,4,28,29,22627,2,B26,13,3,1,57,1,2
2008,8,4,29,29,22627,2,B30,9,4,1,57,1,2
2008,8,4,30,29,22627,2,B29,2,4,1,62,1,2
2008,8,4,31,29,22627,2,B34,2,6,1,48,2,2
2008,8,4,32,29,22627,1,A30,6,4,1,38,2,2
2008,8,4,33,29,22627,1,A38,6,1,1,62,1,3
2008,8,4,34,29,22627,1,A34,2,6,1,38,2,2
2008,8,4,35,29,22627,1,A10,3,4,1,38,2,1
2008,8,4,36,29,22627,3,C17,14,6,1,48,1,1
2008,8,4,37,29,22627,3,C11,7,4,1,33,2,1
2008,8,4,1,29,22628,1,A28,1,4,2,43,2,2
2008,8,4,2,29,22628,4,P9,4,3,2,23,2,1
2008,8,4,3,29,22628,4,P12,4,4,1,33,2,1
2008,8,4,4,29,22628,4,P39,14,1,1,43,1,3
2008,8,4,1,29,22629,4,P2,3,1,1,28,2,1
2008,8,4,1,29,22630,2,B11,2,4,1,43,2,1
2008,8,4,2,29,22630,2,B11,2,4,1,43,2,1
2008,8,4,3,29,22630,2,B10,2,4,1,67,1,1
2008,8,4,4,29,22630,2,B10,2,4,1,67,1,1
2008,8,4,5,29,22630,2,B10,2,4,1,67,1,1
2008,8,4,6,29,22630,2,B22,2,2,1,67,1,2
2008,8,4,7,29,22630,2,B22,2,2,1,67,1,2
2008,8,4,8,29,22630,4,P78,14,2,2,48,1,5
2008,8,4,1,29,22631,2,B10,2,4,1,67,1,1
2008,8,4,2,29,22631,2,B11,2,4,1,43,2,1
2008,8,4,3,29,22631,2,B14,2,5,1,62,1,1
2008,8,4,1,29,22632,4,P39,14,1,1,43,1,3
2008,8,4,2,29,22632,4,P72,14,6,1,33,2,4
2008,8,4,3,29,22632,4,P5,3,2,1,23,2,1
2008,8,4,4,29,22632,4,P23,6,2,2,28,2,2
2008,8,4,5,29,22632,4,P71,2,6,2,33,2,4
2008,8,4,6,29,22632,4,P73,11,1,2,33,2,5
2008,8,4,7,29,22632,3,C56,6,1,2,57,1,4
2008,8,4,8,29,22632,4,P26,4,3,1,43,1,2
2008,8,4,9,29,22632,4,P72,14,6,1,33,2,4
2008,8,4,10,29,22632,4,P74,12,1,2,33,2,5
2008,8,4,11,29,22632,4,P77,7,2,1,43,1,5
2008,8,4,12,29,22632,4,P82,6,4,2,48,1,5
2008,8,4,1,29,22633,1,A8,3,3,1,62,1,1
2008,8,4,2,29,22633,1,A7,3,3,1,43,2,1
2008,8,4,3,29,22633,1,A2,3,1,1,43,2,1
2008,8,4,4,29,22633,1,A6,3,2,1,43,2,1
2008,8,4,5,29,22633,1,A9,3,3,1,82,1,1
2008,8,4,6,29,22633,1,A12,2,4,1,38,2,1
2008,8,4,7,29,22633,1,A13,1,5,1,28,2,1
2008,8,4,8,29,22633,1,A17,2,6,1,62,1,1
2008,8,4,9,29,22633,1,A32,2,5,1,38,2,2
2008,8,4,10,29,22633,4,P1,3,1,1,38,1,1
2008,8,4,11,29,22633,4,P2,3,1,1,28,2,1
2008,8,4,12,29,22633,4,P4,4,2,1,38,1,1
2008,8,4,13,29,22633,4,P7,4,3,2,28,2,1
2008,8,4,14,29,22633,4,P8,2,3,1,28,2,1
2008,8,4,1,29,22634,4,P42,6,2,2,28,2,3
2008,8,4,2,29,22634,4,P51,9,5,1,28,2,3
2008,8,4,3,29,22634,4,P6,2,2,1,43,1,1
2008,8,4,4,29,22634,4,P39,14,1,1,43,1,3
2008,8,4,5,29,22634,4,P48,9,4,2,33,2,3
2008,8,4,6,29,22634,3,C34,7,6,1,48,1,2
2008,8,4,7,29,22634,3,C26,14,3,1,28,2,2
2008,8,4,8,29,22634,3,C24,12,2,1,33,2,2
2008,8,4,9,29,22634,3,C47,13,4,2,18,2,3
2008,8,4,10,29,22634,3,C38,13,1,1,38,2,3
2008,8,4,1,29,22635,1,A4,3,2,2,38,2,1
2008,8,4,2,29,22635,1,A9,3,3,1,82,1,1
2008,8,4,1,29,22636,4,P33,9,5,1,43,1,2
2008,8,4,2,29,22636,4,P49,14,5,1,33,2,3
2008,8,4,3,29,22636,4,P72,14,6,1,33,2,4
2008,8,4,4,29,22636,2,B21,12,1,1,67,1,2
2008,8,4,5,29,22636,2,B20,8,1,1,43,2,2
2008,8,4,6,29,22636,2,B24,11,2,1,57,1,2
2008,8,4,7,29,22636,2,B25,6,3,1,38,2,2
2008,8,4,8,29,22636,2,B26,13,3,1,57,1,2
2008,8,4,9,29,22636,2,B27,2,3,1,57,1,2
2008,8,4,10,29,22636,2,B32,6,5,1,38,2,2
2008,8,4,11,29,22636,4,P10,4,4,2,65,1,1
2008,8,4,12,29,22636,3,C5,11,2,1,48,1,1
2008,8,4,1,29,22637,3,C9,6,3,1,48,1,1
2008,8,4,2,29,22637,3,C33,14,5,1,48,1,2
2008,8,4,3,29,22637,4,P24,6,2,1,43,1,2
2008,8,4,4,29,22637,4,P23,6,2,2,28,2,2
2008,8,4,5,29,22637,4,P50,6,5,2,33,2,3
2008,8,4,1,29,22638,4,P10,4,4,2,65,1,1
2008,8,4,2,29,22638,4,P75,7,1,1,33,2,5
2008,8,4,3,29,22638,4,P81,4,3,2,43,1,5
2008,8,4,4,29,22638,4,P73,11,1,2,33,2,5
2008,8,4,5,29,22638,4,P78,14,2,2,48,1,5
2008,8,4,6,29,22638,4,P57,4,1,1,43,1,4
2008,8,4,7,29,22638,4,P33,9,5,1,43,1,2
2008,8,4,8,29,22638,4,P18,2,6,1,28,2,1
2008,8,4,9,29,22638,4,P4,4,2,1,38,1,1
2008,8,4,10,29,22638,4,P2,3,1,1,28,2,1
2008,8,4,1,29,22639,1,A4,3,2,2,38,2,1
2008,8,4,2,29,22639,1,A1,8,1,1,28,2,1
2008,8,4,3,29,22639,1,A2,3,1,1,43,2,1
2008,8,4,4,29,22639,1,A3,3,1,1,72,1,1
2008,8,4,5,29,22639,1,A5,3,2,1,43,2,1
2008,8,4,6,29,22639,1,A6,3,2,1,43,2,1
2008,8,4,7,29,22639,1,A7,3,3,1,43,2,1
2008,8,4,8,29,22639,1,A8,3,3,1,62,1,1
2008,8,4,9,29,22639,1,A9,3,3,1,82,1,1
2008,8,4,10,29,22639,1,A10,3,4,1,38,2,1
2008,8,4,11,29,22639,1,A12,2,4,1,38,2,1
2008,8,4,12,29,22639,1,A15,14,5,2,33,2,1
2008,8,4,13,29,22639,2,B13,12,5,2,62,1,1
2008,8,4,14,29,22639,2,B15,9,5,1,38,2,1
2008,8,4,15,29,22639,2,B16,12,6,1,52,1,1
2008,8,4,16,29,22639,4,P16,7,6,1,33,2,1
2008,8,4,17,29,22639,4,P1,3,1,1,38,1,1
2008,8,4,1,29,22640,2,B9,1,3,1,48,2,1
2008,8,4,2,29,22640,2,B13,12,5,2,62,1,1
2008,8,4,3,29,22640,2,B31,9,5,1,57,1,2
2008,8,4,4,29,22640,2,B25,6,3,1,38,2,2
2008,8,4,5,29,22640,2,B24,11,2,1,57,1,2
2008,8,4,6,29,22640,2,B27,2,3,1,57,1,2
2008,8,4,7,29,22640,3,C9,6,3,1,48,1,1
2008,8,4,8,29,22640,3,C29,6,4,2,52,1,2
2008,8,4,9,29,22640,3,C35,9,6,1,50,1,2
2008,8,4,10,29,22640,3,C40,14,2,2,28,2,3
2008,8,4,11,29,22640,3,C54,14,6,1,57,1,3
2008,8,4,12,29,22640,3,C51,6,5,1,20,2,3
2008,8,4,13,29,22640,3,C49,4,5,2,26,2,3
2008,8,4,14,29,22640,3,C37,2,1,1,43,1,3
2008,8,4,15,29,22640,3,C59,5,2,2,52,1,4
2008,8,4,16,29,22640,3,C58,14,2,2,48,1,4
2008,8,4,17,29,22640,3,C57,5,1,2,33,2,4
2008,8,4,18,29,22640,3,C56,6,1,2,57,1,4
2008,8,4,19,29,22640,4,P6,2,2,1,43,1,1
2008,8,4,20,29,22640,4,P2,3,1,1,28,2,1
2008,8,4,21,29,22640,4,P27,6,3,2,33,2,2
2008,8,4,22,29,22640,4,P35,4,6,1,28,2,2
2008,8,4,1,29,22641,1,A11,3,4,1,62,1,1
2008,8,4,2,29,22641,1,A16,1,6,1,33,2,1
2008,8,4,3,29,22641,1,A14,3,5,1,60,1,1
2008,8,4,4,29,22641,1,A2,3,1,1,43,2,1
2008,8,4,5,29,22641,1,A4,3,2,2,38,2,1
2008,8,4,6,29,22641,2,B4,10,2,1,52,1,1
2008,8,4,7,29,22641,2,B13,12,5,2,62,1,1
2008,8,4,8,29,22641,2,B3,12,1,1,52,1,1
2008,8,4,1,29,22642,3,C4,4,2,1,48,1,1
2008,8,4,2,29,22642,3,C56,6,1,2,57,1,4
2008,8,4,3,29,22642,1,A18,4,6,1,38,2,1
2008,8,4,4,29,22642,1,A17,2,6,1,62,1,1
2008,8,4,5,29,22642,4,P6,2,2,1,43,1,1
2008,8,4,6,29,22642,4,P26,4,3,1,43,1,2
2008,8,4,7,29,22642,4,P82,6,4,2,48,1,5
2008,8,4,1,29,22643,3,C54,14,6,1,57,1,3
2008,8,4,2,29,22643,3,C48,6,4,1,28,2,3
2008,8,4,3,29,22643,3,C40,14,2,2,28,2,3
2008,8,4,4,29,22643,3,C29,6,4,2,52,1,2
2008,8,4,5,29,22643,4,P6,2,2,1,43,1,1
2008,8,4,6,29,22643,4,P1,3,1,1,38,1,1
2008,8,4,7,29,22643,4,P23,6,2,2,28,2,2
2008,8,4,8,29,22643,4,P43,7,3,2,38,1,3
2008,8,4,9,29,22643,4,P53,2,6,2,38,1,3
2008,8,4,10,29,22643,4,P72,14,6,1,33,2,4
2008,8,4,11,29,22643,4,P71,2,6,2,33,2,4
2008,8,4,1,29,22644,3,C40,14,2,2,28,2,3
2008,8,4,2,29,22644,3,C54,14,6,1,57,1,3
2008,8,4,3,29,22644,4,P72,14,6,1,33,2,4
2008,8,4,1,29,22645,1,A5,3,2,1,43,2,1
2008,8,4,1,29,22646,2,B14,2,5,1,62,1,1
2008,8,4,2,29,22646,2,B24,11,2,1,57,1,2
2008,8,4,3,29,22646,2,B26,13,3,1,57,1,2
2008,8,4,4,29,22646,2,B21,12,1,1,67,1,2
2008,8,4,5,29,22646,2,B21,12,1,1,67,1,2
2008,8,4,6,29,22646,2,B25,6,3,1,38,2,2
2008,8,4,7,29,22646,2,B32,6,5,1,38,2,2
2008,8,4,8,29,22646,2,B4,10,2,1,52,1,1
2008,8,4,9,29,22646,2,B25,6,3,1,38,2,2
2008,8,4,10,29,22646,2,B25,6,3,1,38,2,2
2008,8,4,1,29,22647,1,A12,2,4,1,38,2,1
2008,8,4,2,29,22647,3,C17,14,6,1,48,1,1
2008,8,4,3,29,22647,3,C27,11,3,1,48,1,2
2008,8,4,4,29,22647,3,C33,14,5,1,48,1,2
2008,8,4,5,29,22647,3,C45,11,3,1,55,1,3
2008,8,4,6,29,22647,3,C56,6,1,2,57,1,4
2008,8,4,7,29,22647,4,P6,2,2,1,43,1,1
2008,8,4,1,44,22648,3,C1,4,1,2,28,2,1
2008,8,4,2,44,22648,3,C4,4,2,1,48,1,1
2008,8,4,3,44,22648,4,P18,2,6,1,28,2,1
2008,8,4,4,44,22648,4,P17,2,6,2,38,1,1
2008,8,4,5,44,22648,4,P23,6,2,2,28,2,2
2008,8,4,6,44,22648,4,P37,2,1,1,43,1,3
2008,8,4,1,29,22649,1,A13,1,5,1,28,2,1
2008,8,4,2,29,22649,1,A31,6,5,2,62,1,2
2008,8,4,1,29,22650,1,A16,1,6,1,33,2,1
2008,8,4,2,29,22650,1,A21,1,1,1,62,1,2
2008,8,4,3,29,22650,2,B10,2,4,1,67,1,1
2008,8,4,1,29,22651,1,A1,8,1,1,28,2,1
2008,8,4,2,29,22651,1,A6,3,2,1,43,2,1
2008,8,4,3,29,22651,2,B4,10,2,1,52,1,1
2008,8,4,4,29,22651,3,C8,2,3,2,48,1,1
2008,8,4,5,29,22651,3,C18,9,6,1,48,1,1
2008,8,4,1,9,22652,3,C17,14,6,1,48,1,1
2008,8,4,2,9,22652,3,C36,14,6,1,43,1,2
2008,8,4,3,9,22652,3,C40,14,2,2,28,2,3
2008,8,4,4,9,22652,1,A4,3,2,2,38,2,1
2008,8,4,1,29,22653,1,A17,2,6,1,62,1,1
2008,8,4,1,9,22654,1,A30,6,4,1,38,2,2
2008,8,4,2,9,22654,1,A11,3,4,1,62,1,1
2008,8,4,3,9,22654,1,A1,8,1,1,28,2,1
2008,8,4,4,9,22654,1,A13,1,5,1,28,2,1
2008,8,4,5,9,22654,1,A18,4,6,1,38,2,1
2008,8,4,1,46,22655,3,C5,11,2,1,48,1,1
2008,8,4,2,46,22655,2,B3,12,1,1,52,1,1
2008,8,4,3,46,22655,3,C3,6,1,2,23,2,1
2008,8,4,4,46,22655,1,A10,3,4,1,38,2,1
2008,8,4,5,46,22655,1,A9,3,3,1,82,1,1
2008,8,4,6,46,22655,2,B6,2,2,1,52,1,1
2008,8,4,7,46,22655,2,B1,4,1,1,57,1,1
2008,8,4,8,46,22655,3,C4,4,2,1,48,1,1
2008,8,4,9,46,22655,1,A5,3,2,1,43,2,1
2008,8,4,1,29,22656,1,A13,1,5,1,28,2,1
2008,8,4,2,29,22656,2,B4,10,2,1,52,1,1
2008,8,4,3,29,22656,2,B2,3,1,2,57,1,1
2008,8,4,1,29,22657,4,P26,4,3,1,43,1,2
2008,8,4,2,29,22657,4,P27,6,3,2,33,2,2
2008,8,4,3,29,22657,4,P34,9,6,2,48,1,2
2008,8,4,4,29,22657,4,P39,14,1,1,43,1,3
2008,8,4,5,29,22657,4,P70,6,6,2,38,1,4
2008,8,4,6,29,22657,4,P72,14,6,1,33,2,4
2008,8,4,7,29,22657,4,P78,14,2,2,48,1,5
2008,8,4,8,29,22657,4,P82,6,4,2,48,1,5
2008,8,4,9,29,22657,2,B4,10,2,1,52,1,1
2008,8,4,10,29,22657,1,A18,4,6,1,38,2,1
2008,8,4,11,29,22657,1,A20,2,1,2,38,2,2
2008,8,4,12,29,22657,1,A38,6,1,1,62,1,3
2008,8,4,1,29,22658,3,C20,13,1,2,48,1,2
2008,8,4,2,29,22658,3,C21,14,1,1,57,1,2
2008,8,4,3,29,22658,3,C20,13,1,2,48,1,2
2008,8,4,4,29,22658,3,C20,13,1,2,48,1,2
2008,8,4,5,29,22658,3,C21,14,1,1,57,1,2
2008,8,4,6,29,22658,3,C22,11,2,2,43,1,2
2008,8,4,7,29,22658,3,C23,3,2,1,43,1,2
2008,8,4,8,29,22658,3,C33,14,5,1,48,1,2
2008,8,4,9,29,22658,3,C33,14,5,1,48,1,2
2008,8,4,10,29,22658,4,P46,14,4,1,28,2,3
2008,8,4,11,29,22658,4,P46,14,4,1,28,2,3
2008,8,4,12,29,22658,4,P46,14,4,1,28,2,3
2008,8,4,13,29,22658,4,P44,11,3,2,28,2,3
2008,8,4,14,29,22658,3,C3,6,1,2,23,2,1
2008,8,4,15,29,22658,3,C17,14,6,1,48,1,1
2008,8,4,16,29,22658,3,C45,11,3,1,55,1,3
2008,8,4,1,29,22659,4,P1,3,1,1,38,1,1
2008,8,4,2,29,22659,4,P1,3,1,1,38,1,1
2008,8,4,3,29,22659,4,P2,3,1,1,28,2,1
2008,8,4,4,29,22659,3,C49,4,5,2,26,2,3
2008,8,4,5,29,22659,3,C51,6,5,1,20,2,3
2008,8,4,6,29,22659,3,C54,14,6,1,57,1,3
2008,8,4,7,29,22659,3,C54,14,6,1,57,1,3
2008,8,4,8,29,22659,3,C41,13,2,1,28,2,3
2008,8,4,9,29,22659,2,B1,4,1,1,57,1,1
2008,8,4,10,29,22659,2,B13,12,5,2,62,1,1
2008,8,4,11,29,22659,4,P16,7,6,1,33,2,1
2008,8,4,12,29,22659,4,P18,2,6,1,28,2,1
2008,8,4,1,9,22660,3,C39,6,1,1,77,1,3
2008,8,4,1,29,22661,1,A17,2,6,1,62,1,1
2008,8,4,2,29,22661,1,A37,2,1,1,62,1,3
2008,8,4,1,29,22662,1,A15,14,5,2,33,2,1
2008,8,4,1,29,22663,1,A12,2,4,1,38,2,1
2008,8,4,2,29,22663,4,P15,4,5,2,38,1,1
2008,8,4,3,29,22663,4,P13,4,5,1,38,1,1
2008,8,4,4,29,22663,4,P2,3,1,1,28,2,1
2008,8,4,5,29,22663,4,P6,2,2,1,43,1,1
2008,8,4,1,29,22664,1,A11,3,4,1,62,1,1
2008,8,4,2,29,22664,1,A11,3,4,1,62,1,1
2008,8,4,3,29,22664,1,A14,3,5,1,60,1,1
2008,8,4,4,29,22664,1,A14,3,5,1,60,1,1
2008,8,4,5,29,22664,1,A18,4,6,1,38,2,1
2008,8,4,6,29,22664,1,A18,4,6,1,38,2,1
2008,8,4,7,29,22664,1,A1,8,1,1,28,2,1
2008,8,4,8,29,22664,1,A1,8,1,1,28,2,1
2008,8,4,9,29,22664,1,A2,3,1,1,43,2,1
2008,8,4,10,29,22664,1,A2,3,1,1,43,2,1
2008,8,4,1,46,22665,1,A2,3,1,1,43,2,1
2008,8,4,2,46,22665,1,A7,3,3,1,43,2,1
2008,8,4,3,46,22665,1,A3,3,1,1,72,1,1
2008,8,4,4,46,22665,1,A5,3,2,1,43,2,1
2008,8,4,5,46,22665,1,A12,2,4,1,38,2,1
2008,8,4,6,46,22665,1,A18,4,6,1,38,2,1
2008,8,4,7,46,22665,2,B4,10,2,1,52,1,1
2008,8,4,1,29,22666,2,B29,2,4,1,62,1,2
2008,8,4,2,29,22666,2,B34,2,6,1,48,2,2
2008,8,4,3,29,22666,2,B2,3,1,2,57,1,1
2008,8,4,4,29,22666,4,P36,2,6,1,43,1,2
2008,8,4,5,29,22666,4,P61,1,3,2,28,2,4
2008,8,4,6,29,22666,4,P77,7,2,1,43,1,5
2008,8,4,7,29,22666,4,P80,7,3,1,28,2,5
2008,8,4,8,29,22666,4,P76,2,2,2,43,1,5
2008,8,4,1,44,22667,1,A17,2,6,1,62,1,1
2008,8,4,2,44,22667,3,C14,9,5,1,23,2,1
2008,8,4,3,44,22667,3,C8,2,3,2,48,1,1
2008,8,4,1,29,22668,4,P1,3,1,1,38,1,1
2008,8,4,2,29,22668,4,P13,4,5,1,38,1,1
2008,8,4,3,29,22668,4,P17,2,6,2,38,1,1
2008,8,4,4,29,22668,4,P7,4,3,2,28,2,1
2008,8,4,5,29,22668,1,A6,3,2,1,43,2,1
2008,8,4,6,29,22668,1,A5,3,2,1,43,2,1
2008,8,4,7,29,22668,1,A8,3,3,1,62,1,1
2008,8,4,8,29,22668,1,A9,3,3,1,82,1,1
2008,8,4,9,29,22668,1,A10,3,4,1,38,2,1
2008,8,4,10,29,22668,1,A7,3,3,1,43,2,1
2008,8,4,11,29,22668,1,A12,2,4,1,38,2,1
2008,8,4,12,29,22668,1,A17,2,6,1,62,1,1
2008,8,4,13,29,22668,1,A4,3,2,2,38,2,1
2008,8,4,1,29,22669,1,A1,8,1,1,28,2,1
2008,8,4,2,29,22669,4,P4,4,2,1,38,1,1
2008,8,4,1,29,22670,4,P61,1,3,2,28,2,4
2008,8,4,2,29,22670,4,P29,5,4,2,33,2,2
2008,8,4,3,29,22670,4,P70,6,6,2,38,1,4
2008,8,4,4,29,22670,4,P82,6,4,2,48,1,5
2008,8,4,5,29,22670,4,P76,2,2,2,43,1,5
2008,8,4,6,29,22670,4,P80,7,3,1,28,2,5
2008,8,4,7,29,22670,4,P78,14,2,2,48,1,5
2008,8,4,8,29,22670,4,P57,4,1,1,43,1,4
2008,8,4,1,29,22671,2,B13,12,5,2,62,1,1
2008,8,4,1,29,22672,1,A17,2,6,1,62,1,1
2008,8,4,2,29,22672,1,A17,2,6,1,62,1,1
2008,8,4,3,29,22672,1,A17,2,6,1,62,1,1
2008,8,4,1,29,22673,4,P1,3,1,1,38,1,1
2008,8,4,2,29,22673,4,P3,2,1,1,48,1,1
2008,8,4,3,29,22673,4,P7,4,3,2,28,2,1
2008,8,4,4,29,22673,4,P6,2,2,1,43,1,1
2008,8,4,5,29,22673,4,P18,2,6,1,28,2,1
2008,8,4,6,29,22673,1,A3,3,1,1,72,1,1
2008,8,4,7,29,22673,4,P1,3,1,1,38,1,1
2008,8,4,8,29,22673,4,P2,3,1,1,28,2,1
2008,8,4,9,29,22673,4,P3,2,1,1,48,1,1
2008,8,4,10,29,22673,4,P6,2,2,1,43,1,1
2008,8,4,11,29,22673,4,P8,2,3,1,28,2,1
2008,8,4,12,29,22673,4,P9,4,3,2,23,2,1
2008,8,4,13,29,22673,4,P18,2,6,1,28,2,1
2008,8,4,14,29,22673,4,P26,4,3,1,43,1,2
2008,8,4,15,29,22673,4,P32,3,5,2,43,1,2
2008,8,4,16,29,22673,4,P36,2,6,1,43,1,2
2008,8,4,17,29,22673,4,P23,6,2,2,28,2,2
2008,8,4,18,29,22673,4,P37,2,1,1,43,1,3
2008,8,4,19,29,22673,4,P39,14,1,1,43,1,3
2008,8,4,20,29,22673,4,P59,2,2,2,38,1,4
2008,8,4,21,29,22673,4,P70,6,6,2,38,1,4
2008,8,4,22,29,22673,4,P71,2,6,2,33,2,4
2008,8,4,23,29,22673,4,P72,14,6,1,33,2,4
2008,8,4,24,29,22673,4,P74,12,1,2,33,2,5
2008,8,4,1,29,22674,1,A22,4,2,1,62,1,2
2008,8,4,2,29,22674,1,A32,2,5,1,38,2,2
2008,8,4,3,29,22674,1,A20,2,1,2,38,2,2
2008,8,4,4,29,22674,1,A2,3,1,1,43,2,1
2008,8,4,5,29,22674,1,A11,3,4,1,62,1,1
2008,8,4,6,29,22674,1,A3,3,1,1,72,1,1
2008,8,4,7,29,22674,1,A5,3,2,1,43,2,1
2008,8,4,8,29,22674,4,P2,3,1,1,28,2,1
2008,8,4,9,29,22674,4,P3,2,1,1,48,1,1
2008,8,4,10,29,22674,4,P4,4,2,1,38,1,1
2008,8,4,11,29,22674,4,P23,6,2,2,28,2,2
2008,8,4,12,29,22674,1,A1,8,1,1,28,2,1
2008,8,4,13,29,22674,1,A3,3,1,1,72,1,1
2008,8,4,14,29,22674,1,A2,3,1,1,43,2,1
2008,8,4,15,29,22674,1,A11,3,4,1,62,1,1
2008,8,4,1,34,22675,1,A17,2,6,1,62,1,1
2008,8,4,2,34,22675,1,A24,2,2,1,48,1,2
2008,8,4,1,9,22676,3,C9,6,3,1,48,1,1
2008,8,4,2,9,22676,3,C11,7,4,1,33,2,1
2008,8,4,3,9,22676,3,C29,6,4,2,52,1,2
2008,8,4,4,9,22676,3,C29,6,4,2,52,1,2
2008,8,4,5,9,22676,3,C36,14,6,1,43,1,2
2008,8,4,6,9,22676,3,C37,2,1,1,43,1,3
2008,8,4,7,9,22676,3,C40,14,2,2,28,2,3
2008,8,4,8,9,22676,3,C44,14,3,1,55,1,3
2008,8,4,9,9,22676,3,C51,6,5,1,20,2,3
2008,8,4,10,9,22676,3,C54,14,6,1,57,1,3
2008,8,4,11,9,22676,3,C49,4,5,2,26,2,3
2008,8,4,12,9,22676,1,A8,3,3,1,62,1,1
2008,8,4,13,9,22676,1,A12,2,4,1,38,2,1
2008,8,4,14,9,22676,1,A37,2,1,1,62,1,3
2008,8,4,15,9,22676,3,C29,6,4,2,52,1,2
2008,8,4,16,9,22676,3,C40,14,2,2,28,2,3
2008,8,4,17,9,22676,3,C44,14,3,1,55,1,3
2008,8,4,18,9,22676,3,C45,11,3,1,55,1,3
2008,8,4,19,9,22676,3,C44,14,3,1,55,1,3
2008,8,4,20,9,22676,3,C9,6,3,1,48,1,1
2008,8,4,21,9,22676,3,C10,9,4,2,28,2,1
2008,8,4,22,9,22676,3,C9,6,3,1,48,1,1
2008,8,4,23,9,22676,3,C54,14,6,1,57,1,3
2008,8,4,24,9,22676,3,C24,12,2,1,33,2,2
2008,8,4,25,9,22676,3,C29,6,4,2,52,1,2
2008,8,4,26,9,22676,3,C40,14,2,2,28,2,3
2008,8,4,1,29,22677,1,A13,1,5,1,28,2,1
2008,8,4,2,29,22677,1,A4,3,2,2,38,2,1
2008,8,4,3,29,22677,1,A1,8,1,1,28,2,1
2008,8,4,4,29,22677,1,A18,4,6,1,38,2,1
2008,8,4,5,29,22677,1,A11,3,4,1,62,1,1
2008,8,4,6,29,22677,4,P5,3,2,1,23,2,1
2008,8,4,7,29,22677,4,P12,4,4,1,33,2,1
